hospital_name,address,LocName,fX,fY,assigned_cases,refused_attempts,refused_cases,total_demand,refusal_rate_raw,refusal_rate_bayes,accepted_weighted,refused_weighted,severity_pressure,demand_norm,size_penalty,stress_score,stress_score_scaled,group_id,group_size
まひと内科クリニック（高砂一,〒983-0014 宮城県仙台市宮城野区高砂１丁目２４−３９,宮城県/仙台市/宮城野区/高砂/一丁目/２４番,140.97385,38.27066,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
まんてん堂こどもクリニック（新田東三,〒983-0039 宮城県仙台市宮城野区新田東３丁目２−７,宮城県/仙台市/宮城野区/新田東/三丁目/２番,140.93759,38.27518,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.0742698266836024,0.5,0.1032873953563579,0.0216097238299839,-1,1
みうら医院（東中田二,〒981-1107 宮城県仙台市太白区東中田２丁目２７−２６,宮城県/仙台市/太白区/東中田/二丁目/２７番,140.89989,38.20131,1,2,2,3,0.6666666666666666,0.5384615384615384,1,2,0.6666666666666666,0.1485396533672049,0.5,0.225611309749235,0.1960732003469398,11,3
みなとクリニック（蒲生字耳取,〒983-0013 宮城県仙台市宮城野区中野５丁目,宮城県/仙台市/宮城野区/中野/五丁目,140.98779,38.26651,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.0742698266836024,0.5,0.1032873953563579,0.0216097238299839,-1,1
みなみ仙台皮膚科クリニック（西中田三,〒981-1105 宮城県仙台市太白区西中田３丁目２２−８,宮城県/仙台市/太白区/西中田/三丁目/２２番,140.87787,38.1975,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.0742698266836024,0.5,0.1032873953563579,0.0216097238299839,-1,1
みのりファミリークリニック（長町五丁目）,〒982-0011 宮城県仙台市太白区長町５丁目９−１３,宮城県/仙台市/太白区/長町/五丁目/９番,140.88205,38.22715,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.2140635928158726,0.1796033640763517,-1,1
みはるの杜診療所（福室二,〒983-0005 宮城県仙台市宮城野区福室２丁目５−２７ 清山会医療福祉グループ みはるの社診療所,宮城県/仙台市/宮城野区/福室/二丁目/５番,140.96538,38.27215,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
みみはなのどクリニックもも（荒町,〒984-0073 宮城県仙台市若林区荒町１２３ １２３ビル ３F,宮城県/仙台市/若林区/荒町/１２３番地,140.88187,38.24965,0,2,2,2,1.0,0.5833333333333334,0,1,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
みみはなのど北仙台クリニック（堤町一,〒981-0912 宮城県仙台市青葉区堤町１丁目１−２ 4F,宮城県/仙台市/青葉区/堤町/一丁目/１番,140.86842,38.28284,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
みみはなのど富沢クリニック（富沢南二,〒982-0036 宮城県仙台市太白区富沢南２丁目１７−１４ みみはなのど富沢クリニック,宮城県/仙台市/太白区/富沢南/二丁目/１７番,140.86804,38.2107,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
みやぎの内科クリニック（宮城野一,〒983-0045 宮城県仙台市宮城野区宮城野１丁目２１−７,宮城県/仙台市/宮城野区/宮城野/一丁目/２１番,140.89996,38.25648,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
みやぎの整形外科（田子二,〒983-0021 宮城県仙台市宮城野区田子２丁目１３−２８,宮城県/仙台市/宮城野区/田子/二丁目/１３番,140.95804,38.27727,0,2,2,2,1.0,0.5833333333333334,0,0,0.0,0.1177148902285694,0.5,0.1168413705936504,0.0409409695006217,-1,1
みやぎ台かねこ医院（みやぎ台三,〒989-3214 宮城県仙台市青葉区みやぎ台３丁目２６−８,宮城県/仙台市/青葉区/みやぎ台/三丁目/２６番,140.76884,38.31141,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
みやぎ県南中核病院（大河原町,〒989-1253 宮城県柴田郡大河原町西３８−１,宮城県/柴田郡/大河原町/西/３８番地,140.7347,38.06187,19,27,27,46,0.5869565217391305,0.5714285714285714,39,42,0.5185185185185185,0.4125383513127685,1.0,0.5008284804199528,0.5885994257435478,33,1
みやざきクリニック（長町七,〒982-0011 宮城県仙台市太白区長町７丁目２０−５ ララガーデン長町 メディパーク長町 4階,宮城県/仙台市/太白区/長町/七丁目/２０番,140.87686,38.22582,0,6,6,6,1.0,0.6875,0,11,1.0,0.2085017635005765,0.8,0.5056004702668204,0.5954054370024274,-1,1
めざきクリニック（八木山南二,〒982-0807 宮城県仙台市太白区八木山南２丁目１−２８,宮城県/仙台市/太白区/八木山南/二丁目/１番,140.83749,38.23522,3,6,5,9,0.625,0.5555555555555556,4,11,0.7333333333333333,0.2467190238626741,0.8,0.4094954434004168,0.4583364331115205,-1,1
めときこどもクリニック（国見ヶ丘一,〒989-3201 宮城県仙台市青葉区国見ケ丘１丁目１４−４,宮城県/仙台市/青葉区/国見ケ丘/一丁目/１４番,140.83086,38.2954,1,2,2,3,0.6666666666666666,0.5384615384615384,1,4,0.8,0.1485396533672049,0.5,0.2478335319714572,0.2277674619642496,-1,1
やおとめ整形外科（八乙女四,〒981-3112 宮城県仙台市泉区八乙女４丁目４−１,宮城県/仙台市/泉区/八乙女/四丁目/４番,140.89754,38.31018,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
やかた内科小児科クリニック（館三,〒981-3214 宮城県仙台市泉区館３丁目３７−１,宮城県/仙台市/泉区/館/三丁目/３７番地,140.80074,38.32106,1,0,0,1,0.0,0.4545454545454545,1,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
やすだクリニック（桜ケ丘四,〒981-0961 宮城県仙台市青葉区桜ケ丘４丁目１９−１６,宮城県/仙台市/青葉区/桜ケ丘/四丁目/１９番,140.85223,38.30065,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
やべ内科クリニックおきの（沖野四,〒984-0831 宮城県仙台市若林区沖野４丁目３−２０,宮城県/仙台市/若林区/沖野/四丁目/３番,140.90926,38.22355,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
やまだクリニック（南小泉二,〒984-0827 宮城県仙台市若林区南小泉２丁目１４−１７,宮城県/仙台市/若林区/南小泉/二丁目/１４番,140.90657,38.2405,0,1,1,1,1.0,0.5454545454545454,0,3,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
やまだ内科・胃腸科クリニック（新田東一,〒983-0039 宮城県仙台市宮城野区新田東１丁目８−１ 新田東メディカルビル,宮城県/仙台市/宮城野区/新田東/一丁目/８番,140.93335,38.27713,0,3,2,3,1.0,0.5833333333333334,0,6,1.0,0.1485396533672049,0.5,0.2886454977834231,0.2859751924345011,-1,1
やまと内科クリニック（なないろ一,〒984-0017 宮城県仙台市若林区なないろの里１丁目１５−１１,宮城県/仙台市/若林区/なないろの里/一丁目/１５番,140.92709,38.24042,3,6,6,9,0.6666666666666666,0.5789473684210527,4,10,0.7142857142857143,0.2467190238626741,0.8,0.4106538950851843,0.4599886652960821,17,2
やまもと内科クリニック（古城三,〒984-0825 宮城県仙台市若林区古城３丁目６−１１,宮城県/仙台市/若林区/古城/三丁目/６番,140.90781,38.23553,0,2,2,2,1.0,0.5833333333333334,0,4,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
ゆうき婦人科産科クリニック,〒982-0007 宮城県仙台市太白区あすと長町１丁目２−１ 仙台長町メディカルプラザ 3階,宮城県/仙台市/太白区/あすと長町/一丁目/２番,140.88768,38.23102,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
ゆきクリニック（長町七,〒982-0011 宮城県仙台市太白区１９ １９ 長町7丁目19-26 リーブスメディカルビル,宮城県/仙台市/太白区,140.87721,38.2244,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
よしだ耳鼻咽喉科（柳生一,〒981-1106 宮城県仙台市太白区柳生１丁目１２−３,宮城県/仙台市/太白区/柳生/一丁目/１２番,140.87076,38.19799,0,3,3,3,1.0,0.6153846153846154,0,3,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
りきおこどもクリニック,〒989-3126 宮城県仙台市青葉区落合６丁目10−１,宮城県/仙台市/青葉区/落合/六丁目/１０番,140.785,38.27095,0,6,6,6,1.0,0.6875,0,6,1.0,0.2085017635005765,0.8,0.5056004702668204,0.5954054370024274,-1,1
りふの内科クリニック（利府町,〒981-0114 宮城県宮城郡利府町新中道２丁目1−２,宮城県/宮城郡/利府町/新中道/二丁目,140.97601,38.32536,1,0,0,1,0.0,0.4545454545454545,3,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
わたなべクリニック（長町南四,〒982-0012 宮城県仙台市太白区長町南４丁目１２−２７,宮城県/仙台市/太白区/長町南/四丁目/１２番,140.87151,38.22063,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.0742698266836024,0.5,0.1032873953563579,0.0216097238299839,-1,1
わたるクリニック（山田新町,〒982-0814 宮城県仙台市太白区山田新町７４−１,宮城県/仙台市/太白区/山田新町/７４番地,140.83452,38.21753,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
イムス明理会仙台総合病院（中央四,〒980-0021 宮城県仙台市青葉区中央４丁目５−１,宮城県/仙台市/青葉区/中央/四丁目/５番,140.87747,38.25752,2904,4837,4753,7741,0.6207391928953898,0.6205817138385288,4400,7355,0.6256911952360698,0.9594540573032988,1.0,0.7352423221259657,0.922930238902253,34,1
エコー療育園（芋沢字横前,〒989-3212 宮城県仙台市青葉区芋沢横前１−１,宮城県/仙台市/青葉区/芋沢/横前/１番地,140.75781,38.29261,1,0,0,1,0.0,0.4545454545454545,2,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
エバーグリーン病院（実沢字立田屋敷,〒981-3217 宮城県仙台市泉区実沢立田屋敷１７−１,宮城県/仙台市/泉区/実沢/立田屋敷/１７番地,140.83881,38.33401,2,8,8,10,0.8,0.65,2,11,0.8461538461538461,0.2569313867399664,1.0,0.5843617442979375,0.7077380561028956,-1,1
オウクリニック（榴岡一,〒983-0852 宮城県仙台市宮城野区榴岡１丁目２−１０ エンドウビル ４階,宮城県/仙台市/宮城野区/榴岡/一丁目/２番,140.88501,38.25911,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
キッズクリニック田子（田子西一,〒983-0026 宮城県仙台市宮城野区田子西１丁目１０−９,宮城県/仙台市/宮城野区/田子西/一丁目,140.95685,38.28789,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
クリニック・ネオ（一番町四,〒980-0811 宮城県仙台市青葉区一番町４丁目１０−１９ assess仙台一番町ビル 301,宮城県/仙台市/青葉区/一番町/四丁目/１０番,140.87004,38.26557,1,8,7,9,0.875,0.6666666666666666,2,8,0.8,0.2467190238626741,0.8,0.4569028508078243,0.5259508578951148,-1,1
クレアクリニック,〒980-0021 宮城県仙台市青葉区中央３丁目１−２２ EQUINIA青葉通り 6F,宮城県/仙台市/青葉区/中央/三丁目/１番,140.87874,38.26047,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
スガワラ外科医院（中倉一,〒980-0014 宮城県仙台市青葉区本町２丁目１６−１ コニシビル 1F,宮城県/仙台市/青葉区/本町/二丁目/１６番,140.87256,38.26519,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
スズキ記念病院（岩沼市,〒989-2427 宮城県岩沼市里の杜３丁目５−５,宮城県/岩沼市/里の杜/三丁目/５番,140.87941,38.10909,2,1,1,3,0.3333333333333333,0.4615384615384615,3,1,0.25,0.1485396533672049,0.5,0.1433463524842777,0.0787434818597836,35,1
セイントマザークリニック（支倉町,〒980-0824 宮城県仙台市青葉区支倉町１−３１ 支倉メディカルビル,宮城県/仙台市/青葉区/支倉町/１番,140.86214,38.26657,8,4,4,12,0.3333333333333333,0.4090909090909091,9,6,0.4,0.2748310165194577,1.0,0.3613073085367889,0.3896085022167093,36,1
タウンクリニック　えん,〒981-3332 宮城県富谷市明石台７丁目１−５,宮城県/富谷市/明石台/七丁目,140.89941,38.34797,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
ティーズ・レディース・クリニック（荒井三,〒984-0032 宮城県仙台市若林区荒井３丁目,宮城県/仙台市/若林区/荒井/三丁目,140.94225,38.24102,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
ピッコリーチェパパママクリニック（大和四,〒984-0042 宮城県仙台市若林区大和町４丁目２３−２４,宮城県/仙台市/若林区/大和町/四丁目/２３番,140.91913,38.24886,0,2,2,2,1.0,0.5833333333333334,0,1,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
プレミア歯科仙台,〒980-0811 宮城県仙台市青葉区一番町１丁目９−１ 仙台トラストタワ ３階,宮城県/仙台市/青葉区/一番町/一丁目/９番,140.87656,38.2562,0,4,4,4,1.0,0.6428571428571429,0,4,1.0,0.1724491971790716,0.5,0.3025510566727024,0.3058078813962288,-1,1
ベーテル病院（岩沼市,〒989-2455 宮城県岩沼市北長谷畑向山南２７−４,宮城県/岩沼市/北長谷/畑向山南/２７番地,140.83632,38.10936,31,18,18,49,0.3673469387755102,0.3898305084745763,54,24,0.3076923076923077,0.4191682210417458,1.0,0.3722303457362099,0.4051873941561418,15,2
マドレクリニック（中央三,〒980-0021 宮城県仙台市青葉区中央３丁目１−２２ エキニア青葉通り2階,宮城県/仙台市/青葉区/中央/三丁目/１番,140.87874,38.26047,8,5,5,13,0.3846153846153846,0.4347826086956521,8,1,0.1111111111111111,0.282771590184179,1.0,0.2762217699969807,0.2682559528918427,-1,1
メリーレディースクリニック（落合六,〒989-3126 宮城県仙台市青葉区落合６丁目１−４,宮城県/仙台市/青葉区/落合/六丁目/１番,140.78488,38.26941,4,5,4,9,0.5,0.5,6,10,0.625,0.2467190238626741,0.8,0.3657917396967131,0.3960043852641448,-1,1
一番町南診療所（北目町,〒980-0023 宮城県仙台市青葉区北目町３−９,宮城県/仙台市/青葉区/北目町/３番,140.8754,38.25526,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
一番町堀耳鼻咽喉科医院（一番町三,〒980-0811 宮城県仙台市青葉区一番町３丁目６−１ 一番町平和ビル 5階,宮城県/仙台市/青葉区/一番町/三丁目/６番,140.87379,38.26107,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
七北田内科循環器内科ＣＬ（市名坂東裏,〒981-3117 宮城県仙台市泉区市名坂東裏４０−２−１,宮城県/仙台市/泉区/市名坂/東裏/４０番地,140.89062,38.3204,0,2,2,2,1.0,0.5833333333333334,0,2,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
七郷クリニック（荒井三,〒984-0032 宮城県仙台市若林区荒井３丁目２５−４,宮城県/仙台市/若林区/荒井/三丁目/２５番,140.94461,38.24067,4,1,1,5,0.2,0.4,4,2,0.3333333333333333,0.1919847169121718,0.8,0.2467514800654681,0.2262241943356128,22,2
三好耳鼻咽喉科クリニック（泉中央一,〒981-3133 宮城県仙台市泉区泉中央１丁目３４−１ オフィス344ビル 2階,宮城県/仙台市/泉区/泉中央/一丁目/３４番,140.87697,38.32307,11,5,4,16,0.2666666666666666,0.36,11,4,0.2666666666666666,0.303575156795328,1.0,0.3100806078206649,0.3165468417737285,9,3
三浦整形外科医院（南光台四,〒981-8003 宮城県仙台市泉区南光台４丁目１３−２７,宮城県/仙台市/泉区/南光台/四丁目/１３番,140.89673,38.29846,2,0,0,2,0.0,0.4166666666666667,2,0,0.0,0.1177148902285694,0.5,0.0890635928158726,0.0013231424789846,-1,1
上愛子クリニック（上愛子字街道,〒989-3124 宮城県仙台市青葉区上愛子街道７７−３,宮城県/仙台市/青葉区/上愛子/街道/７７番地,140.74886,38.27329,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
上杉山整形外科クリニック（上杉五,〒980-0011 宮城県仙台市青葉区上杉５丁目８−４０,宮城県/仙台市/青葉区/上杉/五丁目/８番,140.87497,38.27499,1,6,6,7,0.8571428571428571,0.6470588235294118,1,10,0.9090909090909092,0.2228094800508073,0.8,0.4743891233789675,0.5508905102862778,-1,1
上杉脳外科クリニック（上杉一,〒980-0011 宮城県仙台市青葉区上杉１丁目６−１０ 仙台北辰ビル ３F,宮城県/仙台市/青葉区/上杉/一丁目/６番,140.86995,38.27062,0,5,5,5,1.0,0.6666666666666666,0,7,1.0,0.1919847169121718,0.8,0.4956403689543569,0.5811999244494817,-1,1
上桜木しんがい脳外（富谷町,〒981-3328 宮城県富谷市上桜木２丁目３−１４,宮城県/富谷市/上桜木/二丁目/３番,140.88029,38.35961,5,1,1,6,0.1666666666666666,0.375,6,2,0.25,0.2085017635005765,0.8,0.2222671369334871,0.1913036013817284,-1,1
中山耳鼻咽喉科（北山一,〒981-0931 宮城県仙台市青葉区北山１丁目１０−２０,宮城県/仙台市/青葉区/北山/一丁目/１０番,140.86209,38.28136,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
中嶋病院（大梶,〒983-0835 宮城県仙台市宮城野区大梶１５−２７,宮城県/仙台市/宮城野区/大梶/１５番,140.90601,38.27243,4069,3071,2952,7140,0.4204529269334852,0.4205660645711847,6066,4695,0.4362977418455533,0.9507956668421698,1.0,0.6025531577529692,0.7336834098783546,37,1
中條整形外科（二十人町,〒983-0862 宮城県仙台市宮城野区二十人町３１０−６,宮城県/仙台市/宮城野区/二十人町,140.89093,38.26236,1,3,3,4,0.75,0.5714285714285714,1,3,0.75,0.1724491971790716,0.5,0.2489796281012738,0.2294020721402143,2,7
中田公園前クリニック（東中田四,〒981-1107 宮城県仙台市太白区東中田４丁目５−５,宮城県/仙台市/太白区/東中田/四丁目/５番,140.90215,38.19834,1,2,2,3,0.6666666666666666,0.5384615384615384,1,3,0.75,0.1485396533672049,0.5,0.2395001986381238,0.2158821138577584,3,7
中田内科胃腸科医院（中田四,〒981-1104 宮城県仙台市太白区中田４丁目１６−３,宮城県/仙台市/太白区/中田/四丁目/１６番,140.88826,38.19771,4,1,1,5,0.2,0.4,4,0,0.0,0.1919847169121718,0.8,0.1578625911765792,0.0994471478663738,-1,1
丸山アレルギークリニック（あすと長町四,〒982-0007 宮城県仙台市太白区あすと長町４丁目２−１０ あすとクリニックモール,宮城県/仙台市/太白区/あすと長町/四丁目/２番,140.88797,38.22556,2,6,5,8,0.7142857142857143,0.5882352941176471,3,8,0.7272727272727273,0.2354297804571388,0.8,0.4135834138260035,0.4641668672983771,-1,1
丹野皮膚科内科小児科（原町二,〒983-0841 宮城県仙台市宮城野区原町２丁目１−６９,宮城県/仙台市/宮城野区/原町/二丁目/１番,140.90158,38.26547,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.0742698266836024,0.5,0.1032873953563579,0.0216097238299839,-1,1
五十人町おおとも内科（五十人町,〒984-0812 宮城県仙台市若林区五十人町３５,宮城県/仙台市/若林区/五十人町/３５番地,140.89429,38.24531,0,2,2,2,1.0,0.5833333333333334,0,2,1.0,0.1177148902285694,0.5,0.2835080372603171,0.2786479316304447,-1,1
五橋メンタルクリニック（五橋一,〒980-0022 宮城県仙台市青葉区五橋１丁目４−６ サンシティ五橋,宮城県/仙台市/青葉区/五橋/一丁目/４番,140.87949,38.25388,0,3,3,3,1.0,0.6153846153846154,0,5,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
井上胃腸科内科医院（高森一,〒981-3203 宮城県仙台市泉区高森１丁目１−１９７ 井上胃腸内科,宮城県/仙台市/泉区/高森/一丁目/１番,140.83992,38.33866,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,5,4
京野アートクリニック（本町一,〒980-0014 宮城県仙台市青葉区本町１丁目１−１ 大樹生命 仙台本町ビル 3F,宮城県/仙台市/青葉区/本町/一丁目/１番,140.87982,38.26341,1,0,0,1,0.0,0.4545454545454545,1,0,0.0,0.0742698266836024,0.5,0.0881358802048428,0.0,-1,1
今野整形外科医院（南鍛冶町,〒984-0061 宮城県仙台市若林区南鍛冶町１９６,宮城県/仙台市/若林区/南鍛冶町/１９６番地,140.88907,38.24762,7,4,4,11,0.3636363636363636,0.4285714285714285,10,4,0.2857142857142857,0.2662545435957743,1.0,0.3268467526271628,0.3404594178652165,-1,1
仙台すこやかクリニック（八幡二,〒980-0871 宮城県仙台市青葉区八幡２丁目４−１３,宮城県/仙台市/青葉区/八幡/二丁目/４番,140.85159,38.27059,0,4,4,4,1.0,0.6428571428571429,0,2,1.0,0.1724491971790716,0.5,0.3025510566727024,0.3058078813962288,-1,1
仙台のだ眼科クリニック（柏木一,〒981-0933 宮城県仙台市青葉区柏木１丁目１−５５ 永昇 仙台のだ眼科クリニック,宮城県/仙台市/青葉区/柏木/一丁目/１番,140.86703,38.2751,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.1399855370547146,-1,1
仙台みやぎ整形外科クリニック（郷六字舘,〒989-3121 宮城県仙台市青葉区郷六舘67−１,宮城県/仙台市/青葉区/郷六/舘/６７番地,140.81509,38.26644,4,7,7,11,0.6363636363636364,0.5714285714285714,6,11,0.6470588235294118,0.2662545435957743,1.0,0.4949139795179192,0.5801639174919289,38,1
仙台やまと町脳外科クリニック（大和町二,〒984-0042 宮城県仙台市若林区大和町２丁目６−３ ２Ｆ,宮城県/仙台市/若林区/大和町/二丁目/６番,140.9151,38.24847,0,17,16,17,1.0,0.8076923076923077,0,23,1.0,0.3096996071407413,1.0,0.7057973049443497,0.8809345253976386,-1,1
仙台オープン病院（鶴ヶ谷五,〒983-0824 宮城県仙台市宮城野区鶴ケ谷５丁目２２−１,宮城県/仙台市/宮城野区/鶴ケ谷/五丁目/２２番,140.9164,38.2947,3044,2763,2687,5807,0.468853603210609,0.4689078557742553,5982,4985,0.4545454545454545,0.928656970442912,1.0,0.6173700935875407,0.7548159427102056,5,4
仙台クローバークリニック（あすと長町一,〒982-0007 宮城県仙台市太白区あすと長町１丁目２−１ 仙台長町メディカルプラザ,宮城県/仙台市/太白区/あすと長町/一丁目/２番,140.88768,38.23102,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.2140635928158726,0.1796033640763517,-1,1
仙台ペインクリニック（新田東三,〒983-0039 宮城県仙台市宮城野区新田東３丁目１４−１,宮城県/仙台市/宮城野区/新田東/三丁目/１４番,140.93335,38.27291,1,3,3,4,0.75,0.5714285714285714,2,4,0.6666666666666666,0.1724491971790716,0.5,0.2350907392123849,0.2095931586293957,-1,1
仙台中江病院（中江一,〒980-0001 宮城県仙台市青葉区中江１丁目１０−１８,宮城県/仙台市/青葉区/中江/一丁目/１０番,140.88986,38.27413,9,25,25,34,0.7352941176470589,0.6818181818181818,19,45,0.703125,0.3809509606796482,1.0,0.5886313808326099,0.7138275900832284,-1,1
仙台内科総合クリニック（上杉三,〒980-0011 宮城県仙台市青葉区上杉３丁目９−２５,宮城県/仙台市/青葉区/上杉/三丁目/９番,140.8755,38.27284,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.0742698266836024,0.5,0.2699540620230246,0.2593166859598068,-1,1
仙台北クリニック（八乙女中央五,〒981-3135 宮城県仙台市泉区八乙女中央５丁目１１−１１,宮城県/仙台市/泉区/八乙女中央/五丁目/１１番,140.88728,38.3113,2,1,1,3,0.3333333333333333,0.4615384615384615,3,1,0.25,0.1485396533672049,0.5,0.1433463524842777,0.0787434818597836,8,3
仙台北部整形外科スポーツＣＬ（大沢二,〒981-3137 宮城県仙台市泉区大沢２丁目１３−４,宮城県/仙台市/泉区/大沢/二丁目/１３番,140.87738,38.35026,7,7,7,14,0.5,0.5,12,11,0.4782608695652174,0.290164087407641,1.0,0.4228083189909528,0.477323812394552,8,3
仙台医療センター（宮城野二,〒983-0045 宮城県仙台市宮城野区宮城野２丁目１１−１２,宮城県/仙台市/宮城野区/宮城野/二丁目/１１番,140.90239,38.25646,4138,4155,3760,8293,0.4760698911116738,0.4761001517450683,8159,7756,0.4873389883757461,0.966833636483386,1.0,0.6434242588680669,0.7919754815881787,39,1
仙台厚生病院（堤通雨宮町,〒981-0914 宮城県仙台市青葉区堤通雨宮町１−２０,宮城県/仙台市/青葉区/堤通雨宮町/１番,140.87164,38.27679,2983,1975,1862,4958,0.3843137254901961,0.3845520082389289,6015,3755,0.3843398157625384,0.9117240271854596,1.0,0.5602052837289756,0.6732851029569549,-1,1
仙台厚生病院（堤通雨宮町,〒981-0914 宮城県仙台市青葉区堤通雨宮町１−２０,宮城県/仙台市/青葉区/堤通雨宮町/１番,140.87164,38.27679,2983,1975,1862,4958,0.3843137254901961,0.3845520082389289,6015,3755,0.3843398157625384,0.9117240271854596,1.0,0.5602052837289756,0.6732851029569549,-1,1
仙台厚生病院（広瀬町,〒981-0914 宮城県仙台市青葉区堤通雨宮町１−２０,宮城県/仙台市/青葉区/堤通雨宮町/１番,140.87164,38.27679,1147,1147,1089,2294,0.4870304114490161,0.4870881567230632,2334,2140,0.4783191774698256,0.8291690246601079,1.0,0.5981921196176656,0.7274635151171026,10,3
仙台厚生病院（広瀬町,〒981-0914 宮城県仙台市青葉区堤通雨宮町１−２０,宮城県/仙台市/青葉区/堤通雨宮町/１番,140.87164,38.27679,1147,1147,1089,2294,0.4870304114490161,0.4870881567230632,2334,2140,0.4783191774698256,0.8291690246601079,1.0,0.5981921196176656,0.7274635151171026,10,3
仙台富沢病院（富沢西四丁目,〒982-0037 宮城県仙台市太白区富沢西４丁目13ー2,宮城県/仙台市/太白区/富沢西四丁目,140.85916,38.21174,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.1485396533672049,0.5,0.2939873781253034,0.2935940053232775,-1,1
仙台市北部急患診療所（堤町一,〒981-0912 宮城県仙台市青葉区堤町１丁目１−２ エムズ北仙台 ２F,宮城県/仙台市/青葉区/堤町/一丁目/１番,140.86842,38.28284,14,47,44,61,0.7586206896551724,0.7205882352941176,15,39,0.7222222222222222,0.4422171280125785,1.0,0.6283425285096395,0.7704652877452012,14,2
